location,totaltweets,retweetcount,hashtags,date,Clean Text,Sentiment
,148827,1,"['dkpol', 'tech']",2021-08-21 19:17:20,vi er igang på oure … dannelse  tech  samtale og debat …  resonans …    ,0.0
Danmark,3221,27,['dkpol'],2021-08-21 19:14:59, vi lader ingen i stikken   s mantra klinger hult i disse timer  hvor  mir  som kæmpede med os i helmand ikke kan nå lufthavnen i kabul… ,-1.0
Søhøjlandet,9772,2,['dkpol'],2021-08-21 19:14:03,man ser tingene tydeligere  når man får dem lidt på afstand  jeg er på visit i min fødeby århus og det der springer mig i øjnene er  hvor mange luksusbiler her er nu og samtidig hvor mange hjemløse alkoholikere jeg spotter    uligheden er i den grad eksploderet  ,1.0
,56,13,"['dkmedier', 'dkpol', 'covid19dk']",2021-08-21 19:13:39,savner   syv  til bare at sige tingene som de er  statsministeren indrømmer i dag  at hun vidste  der ikke ville komme lyntest på plejehjem  selvom hun gav udtryk for  at de var på vej  men ingen i  tør kalde det hvad det er  bevidst vildledning   ,-3.0
"Copenhagen, Denmark",10562,0,['dkpol'],2021-08-21 19:13:33,kommunerne skal ikke have hemmelig adgang til de meget detaljerede oplysninger om borgernes forbrug  respekter vores privatliv og træk forslaget tilbage    ,0.0
"Esbjerg, Danmark",4698,6,['dkpol'],2021-08-21 19:12:13,hvorfor har politikere travlt med at poste billeder af deres fritidsaktiviteter  koncertdeltagelse  ferie og hvor mange huslige opgaver og vinduespudninger  de egenhændigt klarer  promovering som folkelig og jordnær preller af  ager professionelt og løs opgaven i stedet  ,0.0
Denmark,3098,6,['dkpol'],2021-08-21 19:11:54,hvorfor har politikere travlt med at poste billeder af deres fritidsaktiviteter  koncertdeltagelse  ferie og hvor mange huslige opgaver og vinduespudninger  de egenhændigt klarer  promovering som folkelig og jordnær preller af  ager professionelt og løs opgaven i stedet  ,0.0
,5724,0,"['dkpol', 'dkgreen', 'dkfood']",2021-08-21 19:11:41,  dansk landbrug kaster millioner efter individerne og partierne i    selvfølgelig får de noget for pengene  det er jo hele fidusen i korruption og bestikkelse   ,-2.0
Holte,5739,27,['dkpol'],2021-08-21 19:11:40, vi lader ingen i stikken   s mantra klinger hult i disse timer  hvor  mir  som kæmpede med os i helmand ikke kan nå lufthavnen i kabul… ,-1.0
"Holbæk, Sjælland",65995,0,['dkpol'],2021-08-21 19:11:23, hold nu op  i forsvarsminister trine bramsens øjne er forsvaret blot nogle underordnede embedsmænd  der ikke skal sige noget  hvis de ikke er blevet spurgt  ,0.0
"Vejle, Danmark",70283,56,['dkpol'],2021-08-21 19:11:12,jeg fatter ikke  at    af danskerne støtter socialdemokratiet    regeringen vil give kommuner ret til at kræve bankkunders detaljerede kontoudskrifter udleveret  uden at informere os   er der ingen grænser for  hvor meget frihed vi skal frarøves   ,3.0
Danmark,323459,12,"['dkpol', 'afghanistan']",2021-08-21 19:10:03,taliban har hentet lister over ngoer i økonomiministeriet og går efter dem  får sendt video som viser taliban går fra dør til dør lige nu fra en ngo for børn  som jeg har hjulpet i    år  alle sidder og ryster  det er forfærdeligt    ,2.0
Danmark,1453,12,"['dkpol', 'afghanistan']",2021-08-21 19:10:01,taliban har hentet lister over ngoer i økonomiministeriet og går efter dem  får sendt video som viser taliban går fra dør til dør lige nu fra en ngo for børn  som jeg har hjulpet i    år  alle sidder og ryster  det er forfærdeligt    ,2.0
Syddanmark,345034,2,['dkpol'],2021-08-21 19:09:47,man ser tingene tydeligere  når man får dem lidt på afstand  jeg er på visit i min fødeby århus og det der springer mig i øjnene er  hvor mange luksusbiler her er nu og samtidig hvor mange hjemløse alkoholikere jeg spotter    uligheden er i den grad eksploderet  ,1.0
,5901,10,"['dkpol', 'dkmedier']",2021-08-21 19:09:32,vel nok de klogeste ord  jeg endnu har hørt om tragedien i afghanistan  lyt nu   ,-2.0
København NV,38385,2,['dkpol'],2021-08-21 19:09:01,man ser tingene tydeligere  når man får dem lidt på afstand  jeg er på visit i min fødeby århus og det der springer mig i øjnene er  hvor mange luksusbiler her er nu og samtidig hvor mange hjemløse alkoholikere jeg spotter    uligheden er i den grad eksploderet  ,1.0
"Odense, Danmark",2360,3,"['skarplud', 'dkpol', 'dkmedier']",2021-08-21 19:07:36,alle våben producenter er afskum  hvor meget har terma tjent på afghanistan krigen     ,0.0
,1003,0,"['Afghanistan', 'dkpol']",2021-08-21 19:06:40,kunne ikke være mere ligeglad hvad der sker i    lad dem selv om at finde ud af hvordan de vil leve ,-2.0
,7773,2,"['Islam', 'dkpol']",2021-08-21 19:06:30,sku vi prøve  at være foran denne gang    på flyvestation skrydstrup er oplagret materialer til et    km langt pigtrådshegn   tyskland er et fredeligt land  så hvorfor danmark    vi orker ikke mere     ,2.0
"Copenhagen, Denmark",15514,0,['dkpol'],2021-08-21 19:05:00,fit for    – eller fedt for eu’s budget   kommentar af christopher arzrouni  cand  scient  pol   tidligere særlig rådgiver i finansministeriet [gratis]    ,0.0
,284,0,"['dkpol', 'Klima']",2021-08-21 19:04:26,hvis alle virksomheder havde co  kompensation  ville vi så være i mål med den grønne omstilling eller er det bare  ren  markedsføring   ,2.0
Syddanmark,345034,1,['dkpol'],2021-08-21 19:02:02,efter ny b t afsløring  dybt kritisabelt     ,-2.0
Syddanmark,345034,1,['dkpol'],2021-08-21 19:01:43,og dæleme ikke om  gentager sin erasmus montanus logik i morgendagens   det er præcis samme midler  nordkorea bruger  måske er det ikke hensigten nu  men al overvågning kan misbruges og demokrati og frihed er ikke en selvfølge    ,4.0
Danmark,48247,1,['dkpol'],2021-08-21 18:59:41,efter ny b t afsløring  dybt kritisabelt     ,-2.0
"Midtjylland, Danmark",7073,1,['dkpol'],2021-08-21 18:59:11,og dæleme ikke om  gentager sin erasmus montanus logik i morgendagens   det er præcis samme midler  nordkorea bruger  måske er det ikke hensigten nu  men al overvågning kan misbruges og demokrati og frihed er ikke en selvfølge    ,4.0
København,1670,10,"['WorldPride', 'YouAreIncluded', 'dkpol']",2021-08-21 18:59:09,den akademiske fagbevægelse var mødt talstærkt op for at deltage i dagens  march og afslutningsfest  på mandag fortsætter vi arbejdet for at sikre et hele tiden mere inkluderende arbejdsmarked     ,2.0
"Struer, Danmark",3008,26,"['dkpol', 'sundpol']",2021-08-21 18:57:48,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
Syddanmark,345034,3,"['skarplud', 'dkpol', 'dkmedier']",2021-08-21 18:56:25,alle våben producenter er afskum  hvor meget har terma tjent på afghanistan krigen     ,0.0
Copenhagen,2360,26,"['dkpol', 'sundpol']",2021-08-21 18:55:06,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
,7423,3,"['skarplud', 'dkpol', 'dkmedier']",2021-08-21 18:54:49,alle våben producenter er afskum  hvor meget har terma tjent på afghanistan krigen     ,0.0
"Vejle, Danmark",602,0,['dkpol'],2021-08-21 18:53:31, i bagklogskabens lys står tingene ofte meget skarpt… i det lys er det nemt at kritisere andre  her er  en sand mester  hvorfor har i det ikke sådan med jeres egne sager…   ,-1.0
,5347,1,['dkPol'],2021-08-21 18:51:01,hvad er nu dét her /  havbrug er en del af danmarks nye havplan til trods for ministernej ,0.0
"Dragør, Danmark",8020,12,"['dkpol', 'dkmedier', 'covid19dk']",2021-08-21 18:50:44,over        indberetninger om bivirkninger   minus alle dem lægen ikke vil indberette      ,-2.0
CPH,25082,82,['dkpol'],2021-08-21 18:50:30, mir  var    år  jeg var     og det var mit ansvar at passe på ham når vi gik patruljer og når vi var i kamp  han havde ikke noget våben  så aftalen var  at han skulle blive lige bagved mig når kuglerne fløj   jeg kan ikke udtrykke hvor frustrerende og skamfuldt jeg har det ,1.0
Copenhagen,63825,4,"['dkpol', 'tagansvarforkrigen']",2021-08-21 18:44:14,    det er jeres ansvar    ,0.0
"Dragør, Danmark",8020,8,"['dkpol', 'Covid19dk']",2021-08-21 18:44:06,hvad med denne overskrift       ,0.0
"Dobbelt A,Nordjylland, Danmark",50087,1,"['skarplud', 'dkpol', 'dkmedier']",2021-08-21 18:43:05,sandt    ,0.0
"Gladsaxe, Danmark",41249,0,"['DKpol', 'Solidaritet']",2021-08-21 18:42:43,janteskat  hvad er det for noget vrøvl  skat har intet med janteloven at gøre  skat er noget vi betaler for velfærd  og for at hjælpe dem der har brug for hjælp   stop med at ævle og betal og vær solidarisk       klip fra tanten  ,4.0
Danmark,18,14,"['dkpol', 'dkmedier', 'DeterBareMaver']",2021-08-21 18:38:44,debatten om croptop er vigtig af den simple årsag  at vi bliver nødt til at sige klart  drenges/mænds tanker og handlinger er ikke pigers/kvinders ansvar  i det hele taget er vi alle ansvarlige for egne handlinger    ,1.0
Uruguay,6670,0,"['dkpol', 'kabul']",2021-08-21 18:36:45,wow   sfh ked af jeg tvivlede på din dømmekraft om at vi skal hjælpe afghanere   ,3.0
Denmark~Copenhagen,60486,2,"['Islam', 'dkpol']",2021-08-21 18:36:40,sku vi prøve  at være foran denne gang    på flyvestation skrydstrup er oplagret materialer til et    km langt pigtrådshegn   tyskland er et fredeligt land  så hvorfor danmark    vi orker ikke mere     ,2.0
Copenhagen,8490,26,"['dkpol', 'sundpol']",2021-08-21 18:35:40,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
"Randers, Danmark",1161,51,['dkpol'],2021-08-21 18:34:26,danmark tvangsudsendte i juli udlændinge til afghanistan  mens taliban stormede frem   det oplyser myndighederne til ⁦⁩    tvangsudsendelse vil sige  at folk mod deres vilje og evt  med magt blev fløjet til afghanistan      ,2.0
,6072,0,"['dkmedier', 'dkpol']",2021-08-21 18:31:04, især danmarks radio rapporterer løbende senest i  i aftes at biden skam har vælgerne bag sig og at folk ikke interesserer sig for udenrigspolitik  jaså  imens viser en meningsmåling at trump nu ville vinde med    mod biden som kun    ønsker ,2.0
"Copenhagen, Denmark",1055,0,"['dkmedier', 'dkpol']",2021-08-21 18:30:58,  kan i offentliggøre den liste i arbejder ud i fra  der anvendes til at hindre folk  der ikke er dømt for kriminalitet  i at skaffe sig en indtægt      ,-3.0
,1900,0,['dkpol'],2021-08-21 18:28:56,kære larsclilleholt  vidste du at man ved behandling af kullene på kraftværkerne  rensning af røgen samt forbedret forbrændingsteknologi  kan reducere udslippet af bl a  co    hvad vil du gøre ved det  ,4.0
,22919,0,['dkpol'],2021-08-21 18:26:58,jo     hvorledes kan dette lade sig gøre   ,0.0
"Boston, MA",56,0,"['Revndowntown', 'dkpol']",2021-08-21 18:23:34,mine små søde brødre beviser  at selv i danmarks svar på oklahoma  er man ikke for beklædningsrestriktioner af unge piger  jeg tror dog mere det handler om ikke at bide hånden  der fodrer dem  end opposition mod påstået talibanvælde i vejle   ,2.0
,6072,0,"['dkpol', 'dkmedier']",2021-08-21 18:23:18,vi gider ikke kun høre reporteren fortælle hvad der sker  vi vil se og høre det selv  helt grotesk har det været at skulle høre et fruentimmer kloge sig på alverdens begivenheder fra en altan i cannes gennem flere år snart  ,-5.0
"Roskilde, Danmark",127,6,"['dkmedier', 'dkpol']",2021-08-21 18:22:12,vi har vejledt  vejledt og vejledt  men er mødt af tavshed og   dialog   kan du fortælle hvordan  og   sammen med  og  kan stå inde for udelukkelse af faggrupper og øget konflikter på arbejdspladser  i vidste det jo     ,-2.0
"Odense, Danmark",3043,56,['dkpol'],2021-08-21 18:21:32,jeg fatter ikke  at    af danskerne støtter socialdemokratiet    regeringen vil give kommuner ret til at kræve bankkunders detaljerede kontoudskrifter udleveret  uden at informere os   er der ingen grænser for  hvor meget frihed vi skal frarøves   ,3.0
Danmark,5473,27,['dkpol'],2021-08-21 18:21:09, vi lader ingen i stikken   s mantra klinger hult i disse timer  hvor  mir  som kæmpede med os i helmand ikke kan nå lufthavnen i kabul… ,-1.0
,1549,6,"['covid', 'medicinalstyrelsen', 'dkpol', 'sundhed', 'branding']",2021-08-21 18:20:48,er  kommet med sundhedsfaglige anbefalinger under   jeg tænker råd om motion  kost og fx alkoholindtag  eller er det i den sammenhæng mere rammende at kalde dem     ,2.0
Danmark,20589,26,"['dkpol', 'sundpol']",2021-08-21 18:18:59,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
,86,0,['dkpol'],2021-08-21 18:16:40,robert malone  skaberen af mrna mener man bør undgå vaccination  han mener at alle covid   vaccinerne er skadelige grundet spikeprotein    ,-1.0
Østjylland,13660,11,"['dkpol', 'dkgreen', 'dkfood']",2021-08-21 18:14:54,landbruget skyder igen skylden for udledningen af kvælstof på byernes rensningsanlæg  der står for få   og så skal det som vanligt  undersøges nærmere    vi kender årsagen og virkemidlerne  i slipper ikke    ⁦⁩   ,-2.0
"Copenhagen, Denmark",15514,1,['dkpol'],2021-08-21 18:05:00,de fleste ledere i eu har indset  at ligegyldighed overfor  forvaltningen  af magten i andre medlemslande kan have direkte effekt på velstanden  velfærden og stabiliteten i hele unionen   kommentar af stine bosse [gratis]    ,-2.0
,12770,6,"['covid', 'medicinalstyrelsen', 'dkpol', 'sundhed', 'branding']",2021-08-21 18:03:52,er  kommet med sundhedsfaglige anbefalinger under   jeg tænker råd om motion  kost og fx alkoholindtag  eller er det i den sammenhæng mere rammende at kalde dem     ,2.0
"Fredericia, Danmark",3399,0,"['dkpol', 'Afghanistan', 'AfghanLivesMatter', 'AfghanistanCrisis']",2021-08-21 17:58:39,vestens forræderi er svært at beskrive  rory stewarts forsøg herpå er imidlertid skarp og præcis     ,-3.0
"København, Hovedstaden",460,10,"['WorldPride', 'YouAreIncluded', 'dkpol']",2021-08-21 17:58:25,den akademiske fagbevægelse var mødt talstærkt op for at deltage i dagens  march og afslutningsfest  på mandag fortsætter vi arbejdet for at sikre et hele tiden mere inkluderende arbejdsmarked     ,2.0
København,619,27,['dkpol'],2021-08-21 17:58:03, vi lader ingen i stikken   s mantra klinger hult i disse timer  hvor  mir  som kæmpede med os i helmand ikke kan nå lufthavnen i kabul… ,-1.0
"København, Hovedstaden",2388,10,"['WorldPride', 'YouAreIncluded', 'dkpol']",2021-08-21 17:57:45,den akademiske fagbevægelse var mødt talstærkt op for at deltage i dagens  march og afslutningsfest  på mandag fortsætter vi arbejdet for at sikre et hele tiden mere inkluderende arbejdsmarked     ,2.0
,7423,1,"['skarplud', 'dkpol', 'dkmedier']",2021-08-21 17:57:30,sandt    ,0.0
,5452,4,"['dkpol', 'tagansvarforkrigen']",2021-08-21 17:57:23,    det er jeres ansvar    ,0.0
Rungsted Kyst. Denmark ,47815,12,"['dkpol', 'dkmedier', 'covid19dk']",2021-08-21 17:54:18,over        indberetninger om bivirkninger   minus alle dem lægen ikke vil indberette      ,-2.0
,7423,0,"['skarplud', 'dkpol']",2021-08-21 17:53:47,tankevækkende   ,1.0
Copenhagen,17653,0,['dkpol'],2021-08-21 17:50:44,hvis det nu havde været en skodjoint ved en autoophugger havde det ikke været så slemt    ,0.0
"Copenhagen, Denmark",5199,0,['dkpol'],2021-08-21 17:47:46,   det er godt  at  har haft en ambition om at højne pædagoguddannelsens kvalitet   står nu med det store ansvar  at gøre arbejdet færdigt  forudsætningen er forsvarlige vilkår og en bekendtgørelse  hvor rigid målstyring erstattes af en egentlig fagrække ,3.0
Rungsted Kyst. Denmark ,47815,6,"['covid', 'medicinalstyrelsen', 'dkpol', 'sundhed', 'branding']",2021-08-21 17:46:06,er  kommet med sundhedsfaglige anbefalinger under   jeg tænker råd om motion  kost og fx alkoholindtag  eller er det i den sammenhæng mere rammende at kalde dem     ,2.0
The Internet,2484,27,['dkpol'],2021-08-21 17:44:36, vi lader ingen i stikken   s mantra klinger hult i disse timer  hvor  mir  som kæmpede med os i helmand ikke kan nå lufthavnen i kabul… ,-1.0
Copenhagen,1468,0,"['dkpol', 'uddannelse']",2021-08-21 17:44:12,i dag kan børn opholde sig op til    år i den kgl  danske folkeskole uden at nogen bemærker om et barn er ordblind  fint hvis dette initiativ fra  ændrer på det    ,2.0
,979,0,['dkpol'],2021-08-21 17:43:40, hvordan definerer du/i epidemikontrol    positivtprocenten nu er godt  /   halvdelen  af hvad den var da det hele toppede i vinters   til gengæld er antal nyindlagte nede på  /  af hvad der blev indlagt da det toppede i vinters   vil umiddelbart sige at vi er i kontrol…   ,3.0
,1320,3,"['dkpol', 'dkmedier']",2021-08-21 17:42:29,nej det skal de under ingen omstændigheder  hvem har dog fundet på sådan en gang pjat       ,-1.0
Denmark,28440,3,"['dkpol', 'dkmedier']",2021-08-21 17:38:16,nej det skal de under ingen omstændigheder  hvem har dog fundet på sådan en gang pjat       ,-1.0
H.C. Andersen,2266,0,"['Taliban', 'iwojima', 'Afghanistan', 'dkpol']",2021-08-21 17:35:33, soldater mock ikoniske anden verdenskrig billede af amerikanske marinesoldater hejse flag på   da soldater bærer amerikansk militær gear i propaganda optagelser    ,-2.0
,5749,29,['dkpol'],2021-08-21 17:34:59,det er simpelthen noget forbandet vrøvl at afghanerne ikke ville kæmpe  de seneste måneder er mere end     afghanske soldater faldet i kamp hver måned  men da den bundkorrupte regering kollapsede og den lovede amerikanske luftstøtte udeblev var der ikke mere at kæmpe for ,-12.0
Earth,222411,12,['dkpol'],2021-08-21 17:32:04,jeg håber  både  og  ikke mindst bliver stillet til regnskab  ,2.0
Denmark,39791,8,"['dkpol', 'Covid19dk']",2021-08-21 17:30:19,hvad med denne overskrift       ,0.0
,9778,18,"['dkpol', 'dkmedier']",2021-08-21 17:30:04,borgere i danmark skal ikke kaldes udlændinge   begreber som  ikkevestlig   indvandrer og efterkommer er unødvendige og nedladende  og fungerer alene som en splittende faktor    vi bør bevæge os væk fra begreber der opdeler mennesker efter oprindelse   ,-2.0
,916,0,['dkpol'],2021-08-21 17:29:27,forstår ikke at et veluddannet menneske som cihat har brug for at trække  racismekortet fordi der er uenighed med  om udlændingepolitikken  det må kunne gøres bedre   ,-1.0
,9136,8,"['dkpol', 'Covid19dk']",2021-08-21 17:26:03,hvad med denne overskrift       ,0.0
Danmark & Kreml,18669,0,['dkpol'],2021-08-21 17:24:42, /   endte som        nederlag   ,0.0
Earth,222411,2,"['dkgreen', 'dkpol']",2021-08-21 17:22:24,når politikerne fortæller dig om den fantastiske bilaftale de lavede sidste år  så er det bare om at vise dem den graf    så længe der er rødt  blåt og lilla på den graf  så brændes der olie af  og så udledes der co      ,5.0
"Solrød, Sjælland",12644,3,['dkpol'],2021-08-21 17:20:37,for en måned siden lovede  s frontfigur  at det var slut med at spille offerkortet  i dag finder hendes redaktør det urimeligt  at der er krav forbundet med de mange milliarder  erhvervet modtager i hektarstøtte     ,-3.0
,226,3,['dkpol'],2021-08-21 17:18:51,det er ikke usædvanligt  at dommere dømmer tiltalte  som de ikke har større sympati for  det bliver de ikke inhabile af   ,2.0
"København, Danmark",8534,26,"['dkpol', 'sundpol']",2021-08-21 17:16:47,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
"København, Danmark",8534,10,"['WorldPride', 'YouAreIncluded', 'dkpol']",2021-08-21 17:16:37,den akademiske fagbevægelse var mødt talstærkt op for at deltage i dagens  march og afslutningsfest  på mandag fortsætter vi arbejdet for at sikre et hele tiden mere inkluderende arbejdsmarked     ,2.0
Syddanmark,345034,27,['dkpol'],2021-08-21 17:16:12, vi lader ingen i stikken   s mantra klinger hult i disse timer  hvor  mir  som kæmpede med os i helmand ikke kan nå lufthavnen i kabul… ,-1.0
"Odense, Syddanmark, Danmark",29,3,"['dkgreen', 'dktrp', 'dkpol']",2021-08-21 17:14:43,effekten af den  grønne bilaftale   langt de fleste nye biler brænder olie af  det fortsætter i snit    år endnu     ,0.0
"Gladsaxe, Danmark",41249,0,"['DKpol', 'Affald', 'KOMpol', 'KV21']",2021-08-21 17:13:59,bare lige en enkelt kommentar til diverse borgmestres klager om de ti fraktioner til affald   der er snart kommunevalg         ,-3.0
Earth,222411,27,['dkpol'],2021-08-21 17:10:58, vi lader ingen i stikken   s mantra klinger hult i disse timer  hvor  mir  som kæmpede med os i helmand ikke kan nå lufthavnen i kabul… ,-1.0
"Copenhagen, Denmark",15514,0,['dkpol'],2021-08-21 17:05:00,i langt størstedelen af verden  og særligt hvor folk med lave indkomster bor  vil vi se nogle ret alvorlige effekter på sundheden som et resultat af mere hyppig eksponering for ekstrem varme  robert kopp  forsker bag ipccrapport [for abonnenter]    ,2.0
Denmark,2236,0,['dkpol'],2021-08-21 17:01:50,der er stemmer i debatten der mener at afghanerne der overgav sig  var feje  og at borgerne i landet foretrækker shariaversionen af islam  begge dele er mildt sagt forkert  vi har til gengæld selv et kæmpe ansvar for de krige vi har startet i mellemøsten og nordafrika  ,-1.0
,798,29,['dkpol'],2021-08-21 17:01:47,det er simpelthen noget forbandet vrøvl at afghanerne ikke ville kæmpe  de seneste måneder er mere end     afghanske soldater faldet i kamp hver måned  men da den bundkorrupte regering kollapsede og den lovede amerikanske luftstøtte udeblev var der ikke mere at kæmpe for ,-12.0
,20262,0,['dkpol'],2021-08-21 17:01:15,     selv partiernes ordførere  har svært ved at forstå de lovforslag  de forhandler og vedtager   det fremhævede citat viser kernen i en usund  selvforstærkende kompleksitet  tidligere  sjusket lovgivning er en af årsagerne til  at stoffet er så komplekst     / ,-6.0
,11009,2,"['dkpol', 'dkmedier']",2021-08-21 17:01:12,statsminister mette frederiksen laver en svipser til copenhagen pride    følg ekstra bladets livedækning her         &amp;  ,0.0
"Kalundborg, Denmark",58367,0,['dkpol'],2021-08-21 17:00:22,den gode nyhed er  at den kommende uge byder på både del   og        ,1.0
"Kalundborg, Denmark",58367,1,"['dkpol', 'dkmedier', 'Afghanistan']",2021-08-21 16:59:37,nyt på bloggen  ligestilling og rummelighed er ingen global selvfølgelighed    ,0.0
"Kalundborg, Denmark",58367,1,"['dkpol', 'medicin']",2021-08-21 16:59:30,nyt på den politiske blog  lavthængende frugter  del    indlægssedler i medicinpakker    ,0.0
,3690,26,"['dkpol', 'sundpol']",2021-08-21 16:57:19,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
"København, Danmark",4525,3,"['dkaid', 'dkpol']",2021-08-21 16:52:56,  og  i p  tidsånd søndag kl     samtale om afghanistan  om at kæmpe i gud navn  om vestens ønske om at vinde hearts and minds  hvad vi kan lære og hvad der skal til   ,3.0
"Aalborg, Danmark",13658,29,['dkpol'],2021-08-21 16:51:53,det er simpelthen noget forbandet vrøvl at afghanerne ikke ville kæmpe  de seneste måneder er mere end     afghanske soldater faldet i kamp hver måned  men da den bundkorrupte regering kollapsede og den lovede amerikanske luftstøtte udeblev var der ikke mere at kæmpe for ,-12.0
"Aarhus, Danmark",948,26,"['dkpol', 'sundpol']",2021-08-21 16:51:25,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
"sydhavsøerne v/""havet"" ",65474,12,"['sindsyge', 'dkpol']",2021-08-21 16:50:00,er i blevet rablende gale  har kinavirus magten steget jer til hovedet   kommnuner skal ikke kunne sidde og bladre folks kontoudskrifter igennem  facister  ,-3.0
Danmark,127699,4,['dkpol'],2021-08-21 16:48:16,jeg synes  at al den kritik af udenrigsministeren og forsvarsministeren er helt urimelig  det har altid været socialdemokratiets politik  at man skal yde efter evne    ,-1.0
Danmark,127699,2,['dkpol'],2021-08-21 16:48:05,ifølge radioavisen kan usa sandsynligvis ikke nå fristen og det er op til taliban om de vil acceptere en forlængelse   så kan det ikke siges mere direkte  det amerikanske militær opholder sig i afghanistan på talibans nåde  biden har udstilles amerikansk militær som svage  ,1.0
Danmark,127699,1,['dkpol'],2021-08-21 16:47:32,hvorfor betragtes mænds forklaringer som utroværdige &amp; kvinders som troværdige i sexisme/overgrebssager findes årsagen i iveren efter at bekæmpe sexisme/overgreb i sådan en grad at skyldsspørgsmålet er ligegyldigt så længe en mand knækkes og feminismen står som sejresherre ,-7.0
"Odense, Danmark/Warsaw, Poland",36289,1,['dkpol'],2021-08-21 16:46:23,hvorfor betragtes mænds forklaringer som utroværdige &amp; kvinders som troværdige i sexisme/overgrebssager findes årsagen i iveren efter at bekæmpe sexisme/overgreb i sådan en grad at skyldsspørgsmålet er ligegyldigt så længe en mand knækkes og feminismen står som sejresherre ,-7.0
,1718,26,"['dkpol', 'sundpol']",2021-08-21 16:45:34,som forventet er det de uvaccinerede  der desværre bliver indlagt  hvis man ikke lige har fået bestilt tid til vaccination  er nu et godt tidspunkt at få det gjort  vi er langt  og hver færdigvaccineret bringer os tættere på epidemikontrol    ,1.0
Danmark,323459,3,['dkpol'],2021-08-21 16:41:03,forsvarsministeren var ude at spise på en herregård  da det for alvor begyndte at brænde på i afghanistan  noget af en skæv prioritering  må man konstatere      ,0.0
"København, Hovedstaden",5272,3,['dkpol'],2021-08-21 16:40:22,forsvarsministeren var ude at spise på en herregård  da det for alvor begyndte at brænde på i afghanistan  noget af en skæv prioritering  må man konstatere      ,0.0
"Copenhagen, Denmark",15514,0,['dkpol'],2021-08-21 16:40:00,apropos afghanistan   sådan har    år i afghanistan rystet forståelsen af nato af sten rynning  oktober      [for abonnenter]   ,0.0
DK-Copenhagen,43364,12,['dkpol'],2021-08-21 16:39:30,frem til juli tvangsudsendte danmark til afghanistan    mere hos   —&gt;  ,0.0
"Copenhagen, Denmark",3793,1,"['dkpol', 'dkmedier']",2021-08-21 16:38:55, synes ikke at forholde sig til børn og deltasmitte i institutioner og skoler  vil  i det mindste snart tage fat   læs gerne med her  ,0.0
"København, Danmark",4212,0,"['dkpol', 'dkmedier']",2021-08-21 16:38:49,dr og tv   som i høj grad har været tilstede i afghanistan og nydt godt af hjælp fra lokale mediefolk  ønsker ikke at underskrive en fælles appel til udenrigsminister jeppe kofod om at hjælpe de mange mediefolk        ,9.0
"Midtjylland, Danmark",228,0,"['dkpol', 'metoo']",2021-08-21 16:38:17,hjælp aldrig khader med en plakat    ,2.0
Danmark,48247,12,['dkpol'],2021-08-21 16:36:07,jeg håber  både  og  ikke mindst bliver stillet til regnskab  ,2.0
Danmark,127621,5,"['Afghanistan', 'dkmedier', 'dkpol']",2021-08-21 16:33:01,taler i  om de reelle dødstrusler mod mediearbejdere i  og om  at vi har et ansvar for at få dem i sikkerhed  de har været vores øjne og ører  lyt med      på p    ,-2.0
,669,0,"['dkpol', 'dkmedier', 'medier', 'Politik']",2021-08-21 16:32:37, måske var det bedre hvis hendes middag var på en grillbar  come on bt   i er jo kun på heksejagt  prøv med noget seriøs journalistik  at i er en oppositions avis er hvad det er  men det her er se &amp; hør standart    ,4.0
idher udher,485,5,"['Afghanistan', 'dkmedier', 'dkpol']",2021-08-21 16:31:54,taler i  om de reelle dødstrusler mod mediearbejdere i  og om  at vi har et ansvar for at få dem i sikkerhed  de har været vores øjne og ører  lyt med      på p    ,-2.0
